query_id,anchor,tool,doc,label
v1-0177,Can you create a pull request to merge the schema migration branch?,merge_pull_request,"{""description"":""Merge a pull request in a GitHub repository."",""inputSchema"":{""properties"":{""commit_message"":{""description"":""Extra detail for merge commit"",""type"":""string""},""commit_title"":{""description"":""Title for merge commit"",""type"":""string""},""merge_method"":{""description"":""Merge method"",""enum"":[""merge"",""squash"",""rebase""],""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber""],""type"":""object""},""name"":""merge_pull_request""}",0
v1-0177,Can you create a pull request to merge the schema migration branch?,create_branch,"{""description"":""Create a new branch in a GitHub repository"",""inputSchema"":{""properties"":{""branch"":{""description"":""Name for new branch"",""type"":""string""},""from_branch"":{""description"":""Source branch (defaults to repo default)"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""branch""],""type"":""object""},""name"":""create_branch""}",0
v1-0177,Can you create a pull request to merge the schema migration branch?,add_reply_to_pull_request_comment,"{""description"":""Add a reply to an existing pull request comment. This creates a new comment that is linked as a reply to the specified comment."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the reply"",""type"":""string""},""commentId"":{""description"":""The ID of the comment to reply to"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""commentId"",""body""],""type"":""object""},""name"":""add_reply_to_pull_request_comment""}",0
v1-0177,Can you create a pull request to merge the schema migration branch?,fork_repository,"{""description"":""Fork a GitHub repository to your account or specified organization"",""inputSchema"":{""properties"":{""organization"":{""description"":""Organization to fork to"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""fork_repository""}",0
v1-0178,Could you open a PR that will merge the schema migration branch?,create_pull_request,"{""description"":""Create a new pull request in a GitHub repository."",""inputSchema"":{""properties"":{""base"":{""description"":""Branch to merge into"",""type"":""string""},""body"":{""description"":""PR description"",""type"":""string""},""draft"":{""description"":""Create as draft PR"",""type"":""boolean""},""head"":{""description"":""Branch containing changes"",""type"":""string""},""maintainer_can_modify"":{""description"":""Allow maintainer edits"",""type"":""boolean""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""title"":{""description"":""PR title"",""type"":""string""}},""required"":[""owner"",""repo"",""title"",""head"",""base""],""type"":""object""},""name"":""create_pull_request""}",1
v1-0178,Could you open a PR that will merge the schema migration branch?,create_branch,"{""description"":""Create a new branch in a GitHub repository"",""inputSchema"":{""properties"":{""branch"":{""description"":""Name for new branch"",""type"":""string""},""from_branch"":{""description"":""Source branch (defaults to repo default)"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""branch""],""type"":""object""},""name"":""create_branch""}",0
v1-0178,Could you open a PR that will merge the schema migration branch?,merge_pull_request,"{""description"":""Merge a pull request in a GitHub repository."",""inputSchema"":{""properties"":{""commit_message"":{""description"":""Extra detail for merge commit"",""type"":""string""},""commit_title"":{""description"":""Title for merge commit"",""type"":""string""},""merge_method"":{""description"":""Merge method"",""enum"":[""merge"",""squash"",""rebase""],""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber""],""type"":""object""},""name"":""merge_pull_request""}",0
v1-0178,Could you open a PR that will merge the schema migration branch?,create_repository,"{""description"":""Create a new GitHub repository in your account or specified organization"",""inputSchema"":{""properties"":{""autoInit"":{""description"":""Initialize with README"",""type"":""boolean""},""description"":{""description"":""Repository description"",""type"":""string""},""name"":{""description"":""Repository name"",""type"":""string""},""organization"":{""description"":""Organization to create the repository in (omit to create in your personal account)"",""type"":""string""},""private"":{""description"":""Whether repo should be private"",""type"":""boolean""}},""required"":[""name""],""type"":""object""},""name"":""create_repository""}",0
v1-0178,Could you open a PR that will merge the schema migration branch?,fork_repository,"{""description"":""Fork a GitHub repository to your account or specified organization"",""inputSchema"":{""properties"":{""organization"":{""description"":""Organization to fork to"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""fork_repository""}",0
v1-0179,Would you submit a pull request to merge the schema migration branch?,create_pull_request,"{""description"":""Create a new pull request in a GitHub repository."",""inputSchema"":{""properties"":{""base"":{""description"":""Branch to merge into"",""type"":""string""},""body"":{""description"":""PR description"",""type"":""string""},""draft"":{""description"":""Create as draft PR"",""type"":""boolean""},""head"":{""description"":""Branch containing changes"",""type"":""string""},""maintainer_can_modify"":{""description"":""Allow maintainer edits"",""type"":""boolean""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""title"":{""description"":""PR title"",""type"":""string""}},""required"":[""owner"",""repo"",""title"",""head"",""base""],""type"":""object""},""name"":""create_pull_request""}",1
v1-0179,Would you submit a pull request to merge the schema migration branch?,merge_pull_request,"{""description"":""Merge a pull request in a GitHub repository."",""inputSchema"":{""properties"":{""commit_message"":{""description"":""Extra detail for merge commit"",""type"":""string""},""commit_title"":{""description"":""Title for merge commit"",""type"":""string""},""merge_method"":{""description"":""Merge method"",""enum"":[""merge"",""squash"",""rebase""],""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber""],""type"":""object""},""name"":""merge_pull_request""}",0
